Blau1_P.jpg,Blau,146.76999999999998,191.89999999999998,300.21999999999997,330.99
Blau10_P.jpg,Blau,177.24266666666665,264.76337777777775,57.64919999999999,132.86280000000002
Blau11_P.jpg,Blau,209.71751111111112,302.1022222222223,211.24839999999995,281.6752
Blau12_P.jpg,Blau,254.24426666666668,364.45511111111114,164.0,241.2644
Blau13_P.jpg,Blau,140.85795555555552,212.17102222222223,251.27399999999997,318.966
Blau2_P.jpg,Blau,208.91000000000003,267.03,249.60000000000005,299.51
Blau3_P.jpg,Blau,133.64000000000001,175.35000000000002,159.12,215.18999999999997
Blau4_P.jpg,Blau,172.63,200.67000000000004,205.2,284.51
Blau5_P.jpg,Blau,242.07999999999998,291.99,260.43,309.66
Blau6_P.jpg,Blau,157.80999999999992,227.55999999999997,124.81000000000002,164.47000000000003
Blau7_P.jpg,Blau,199.33884444444445,314.4136888888889,232.9744,302.7184
Blau8_P.jpg,Blau,191.79235555555556,394.3879111111111,245.60639999999998,284.5812
Blau9_P.jpg,Blau,81.05955555555556,256.1038222222222,195.51280000000003,235.17040000000006
Grau_kurz1_P.jpg,Grau_kurz,224.89999999999998,248.82999999999993,179.64,249.38
Grau_kurz2_P.jpg,Grau_kurz,173.51000000000002,300.69,224.88,264.54
Grau_kurz3_P.jpg,Grau_kurz,183.37,313.28,263.02,340.97
Grau_kurz4_P.jpg,Grau_kurz,219.5879111111111,274.69617777777785,123.93119999999999,298.974
Grau_kurz5_P.jpg,Grau_kurz,49.36622222222222,450.0,188.41840000000002,226.7092
Grau_kurz6_P.jpg,Grau_kurz,228.17102222222215,450.0,144.35959999999997,305.726
Grau_lang1_P.jpg,Grau_lang,242.04999999999998,268.72,213.26,341.8
Grau_lang2_P.jpg,Grau_lang,0.0,183.5,246.75999999999996,283.68
Grau_lang3_P.jpg,Grau_lang,215.46,249.64999999999998,143.86,261.47
Grau_lang4_P.jpg,Grau_lang,207.16000000000003,385.62,3.320000000000017,166.05
Grau_lang5_P.jpg,Grau_lang,0.0,450.0,190.7952,224.9832
Grau_lang6_P.jpg,Grau_lang,269.6945777777778,345.8688,160.6928,246.84560000000005
Grau_lang7_P.jpg,Grau_lang,102.5114666666667,160.85955555555552,166.39280000000002,326.39359999999994
Grau_lang8_P.jpg,Grau_lang,71.16177777777779,358.03822222222226,143.2392,228.70919999999998
Grau_lang9_P.jpg,Grau_lang,108.27164444444446,160.13440000000003,159.35080000000008,291.316
Kabel1_P.jpg,Kabel,73.31999999999992,450.0,105.48,450.0
Kabel10_P.jpg,Kabel,0.0,361.1024,19.6144,440.81119999999993
Kabel2_P.jpg,Kabel,0.0,435.37,90.95,327.53000000000003
Kabel3_P.jpg,Kabel,0.0,370.62,99.79000000000002,317.23
Kabel4_P.jpg,Kabel,154.58999999999997,450.0,84.02,321.28
Kabel5_P.jpg,Kabel,0.0,312.97,32.79,242.01999999999998
Kabel6_P.jpg,Kabel,73.46079999999998,450.0,133.0,280.6928
